death times,Breed,events
14.6146475,Golden Retriever,1
13.2019165,Golden Retriever,1
10.6201232,Golden Retriever,1
10.97592973,Golden Retriever,1
12.65697011,Golden Retriever,1
12.03547798,Golden Retriever,1
13.08145106,Golden Retriever,1
11.99988592,Golden Retriever,1
12.15320557,Golden Retriever,1
13.08681269,Golden Retriever,1
3.698722336,Golden Retriever,1
10.56810404,Golden Retriever,1
12.30104951,Golden Retriever,1
13.88078941,Golden Retriever,1
9.826146475,Golden Retriever,1
10.81177276,Golden Retriever,1
12.21070043,Golden Retriever,1
12.3449692,Golden Retriever,1
14.50501939,Golden Retriever,1
18.00125485,Golden Retriever,1
11.92060233,Golden Retriever,1
13.99292722,Golden Retriever,1
14.68309377,Golden Retriever,1
16.70898928,Golden Retriever,1
10.33253479,Golden Retriever,1
11.5618298,Golden Retriever,1
13.85626283,Golden Retriever,1
10.43109742,Golden Retriever,1
13.59890486,Golden Retriever,1
15.19221994,Golden Retriever,1
10.56798996,Golden Retriever,1
11.02258727,Golden Retriever,1
11.9177504,Golden Retriever,1
12.63780516,Golden Retriever,1
6.228496464,Golden Retriever,1
12.30652521,Golden Retriever,1
9.905544148,Golden Retriever,1
11.89858544,Golden Retriever,1
14.86094,Golden Retriever,1
5.081336984,Golden Retriever,1
7.16495551,Golden Retriever,1
11.5618298,Golden Retriever,1
12.29009811,Golden Retriever,1
13.19917864,Golden Retriever,1
12.51186402,Golden Retriever,1
10.82261008,Golden Retriever,1
8.621378052,Golden Retriever,1
8.99920146,Golden Retriever,1
9.377024869,Golden Retriever,1
10.54346338,Golden Retriever,1
11.50707278,Golden Retriever,1
12.49543692,Golden Retriever,1
12.76648414,Golden Retriever,1
7.194957791,Golden Retriever,1
11.23613963,Golden Retriever,1
11.88227242,Golden Retriever,1
12.14225416,Golden Retriever,1
5.149783253,Golden Retriever,1
7.693360712,Golden Retriever,1
7.696098563,Golden Retriever,1
7.791809263,Golden Retriever,1
8,Golden Retriever,1
8.251768195,Golden Retriever,1
9.155373032,Golden Retriever,1
10.94033767,Golden Retriever,1
10.51334702,Golden Retriever,1
12.34485512,Golden Retriever,1
15.07164043,Golden Retriever,1
11.97798312,Golden Retriever,1
12.23271732,Golden Retriever,1
9.782340862,Golden Retriever,1
13.89984029,Golden Retriever,1
10.95676477,Golden Retriever,1
11.71526352,Golden Retriever,1
12.41330139,Golden Retriever,1
12.82671686,Golden Retriever,1
11.43600274,Golden Retriever,1
13.40999316,Golden Retriever,1
6.614533425,Golden Retriever,1
11.44684006,Golden Retriever,1
15.57004335,Golden Retriever,1
12.21891399,Golden Retriever,1
12.50912617,Golden Retriever,1
13.75211043,Golden Retriever,1
13.94387406,Golden Retriever,1
14.11076888,Golden Retriever,1
12.97741273,Golden Retriever,1
13.43999544,Golden Retriever,1
12.85135752,Golden Retriever,1
13.30047912,Golden Retriever,1
13.84519735,Golden Retriever,1
12.01357518,Golden Retriever,1
8.533880903,Golden Retriever,1
10.36824093,Golden Retriever,1
10.55156286,Golden Retriever,1
11.2223363,Golden Retriever,1
11.62480037,Golden Retriever,1
12.38318503,Golden Retriever,1
13.54140999,Golden Retriever,1
13.68651608,Golden Retriever,1
10.17921515,Golden Retriever,1
11.90965092,Golden Retriever,1
15.28256902,Golden Retriever,1
11.69883641,Golden Retriever,1
12.09308693,Golden Retriever,1
14.46680356,Golden Retriever,1
12.66518366,Golden Retriever,1
10.99794661,Golden Retriever,1
11.61658681,Golden Retriever,1
11.76990646,Golden Retriever,1
11.83561488,Golden Retriever,1
12.04642939,Golden Retriever,1
12.54483231,Golden Retriever,1
12.72267853,Golden Retriever,1
12.76648414,Golden Retriever,1
12.8843258,Golden Retriever,1
13.02931782,Golden Retriever,1
13.33059548,Golden Retriever,1
13.47570157,Golden Retriever,1
13.61259411,Golden Retriever,1
13.66176135,Golden Retriever,1
13.86710016,Golden Retriever,1
13.91364362,Golden Retriever,1
14.17659138,Golden Retriever,1
14.17932923,Golden Retriever,1
14.43383527,Golden Retriever,1
15.01425964,Golden Retriever,1
15.2332877,Golden Retriever,1
15.88763404,Golden Retriever,1
16.02737851,Golden Retriever,1
14.22575861,Golden Retriever,1
8.13963039,Golden Retriever,1
12.25462012,Golden Retriever,1
12.35854438,Golden Retriever,1
12.38318503,Golden Retriever,1
12.6186402,Golden Retriever,1
12.81587953,Golden Retriever,1
13.07038558,Golden Retriever,1
13.66461328,Golden Retriever,1
13.94934976,Golden Retriever,1
14.62274698,Golden Retriever,1
14.78154232,Golden Retriever,1
17.00205339,Golden Retriever,1
7.728952772,Golden Retriever,1
9.55498517,Golden Retriever,1
10.90759754,Golden Retriever,1
12.97729865,Golden Retriever,1
12.43531828,Golden Retriever,1
13.89721652,Golden Retriever,1
14.44478668,Golden Retriever,1
8.101186402,Golden Retriever,1
12.13415469,Golden Retriever,1
8.095824778,Golden Retriever,1
12.89242528,Golden Retriever,1
8.462582706,Golden Retriever,1
9.979352042,Golden Retriever,1
10.82808579,Golden Retriever,1
11.19769564,Golden Retriever,1
11.48243212,Golden Retriever,1
11.6386037,Golden Retriever,1
11.6440794,Golden Retriever,1
12.32021446,Golden Retriever,1
12.41889117,Golden Retriever,1
12.86230892,Golden Retriever,1
13.15799681,Golden Retriever,1
13.26203514,Golden Retriever,1
14.16837782,Golden Retriever,1
14.22302076,Golden Retriever,1
14.25039927,Golden Retriever,1
14.68024184,Golden Retriever,1
15.88489619,Golden Retriever,1
15.97809719,Golden Retriever,1
8.717202829,Golden Retriever,1
11.41136208,Golden Retriever,1
11.2991102,Golden Retriever,1
10.06707734,Golden Retriever,1
11.61932466,Golden Retriever,1
12.74184349,Golden Retriever,1
2.551562856,Golden Retriever,1
7.140200776,Golden Retriever,1
9.524982888,Golden Retriever,1
9.689253936,Golden Retriever,1
11.2991102,Golden Retriever,1
13.26488706,Golden Retriever,1
13.39892768,Golden Retriever,1
13.85428236,Golden Retriever,1
14.11427355,Golden Retriever,1
14.19016655,Golden Retriever,1
11.00342231,Golden Retriever,1
13.37154917,Golden Retriever,1
12.35580653,Golden Retriever,1
12.55030801,Golden Retriever,1
10.76785307,Golden Retriever,1
10.7926078,Golden Retriever,1
11.38124572,Golden Retriever,1
12.53650468,Golden Retriever,1
14.8828428,Golden Retriever,1
9.998631075,Golden Retriever,1
11.37018024,Golden Retriever,1
11.66860598,Golden Retriever,1
11.69050878,Golden Retriever,1
11.7616929,Golden Retriever,1
11.96976956,Golden Retriever,1
12.09582478,Golden Retriever,1
13.46463609,Golden Retriever,1
7.361966689,Golden Retriever,1
10.63928816,Golden Retriever,1
12.59399954,Golden Retriever,1
9.795916039,Golden Retriever,1
13.06776181,Golden Retriever,1
12.00273785,Golden Retriever,1
14.82261008,Golden Retriever,1
16.24903034,Golden Retriever,1
12.86504677,Golden Retriever,1
13.21001597,Golden Retriever,1
13.53582021,Golden Retriever,1
13.58521561,Golden Retriever,1
13.88078941,Golden Retriever,1
14.00125485,Golden Retriever,1
14.22849646,Golden Retriever,1
14.4202601,Golden Retriever,1
14.73785079,Golden Retriever,1
15.64944102,Golden Retriever,1
9.335957107,Golden Retriever,1
16.05464294,Golden Retriever,1
15.92334018,Golden Retriever,1
5.571526352,Golden Retriever,1
14.49144422,Golden Retriever,1
3.482432124,Golden Retriever,1
11.69872234,Golden Retriever,1
12.14784394,Golden Retriever,1
12.59399954,Golden Retriever,1
12.73077801,Golden Retriever,1
15.16757928,Golden Retriever,1
16.40234999,Golden Retriever,1
11.98072097,Golden Retriever,1
12.71731691,Golden Retriever,1
13.74948665,Golden Retriever,1
13.77675108,Golden Retriever,1
13.93554643,Golden Retriever,1
14.16005019,Golden Retriever,1
14.25039927,Golden Retriever,1
16.56662104,Golden Retriever,1
8.8678987,Golden Retriever,1
10.69404517,Golden Retriever,1
11.20864705,Golden Retriever,1
12.56399726,Golden Retriever,1
12.99372576,Golden Retriever,1
13.65366188,Golden Retriever,1
12.20807666,Golden Retriever,1
13.68640201,Golden Retriever,1
13.99863107,Golden Retriever,1
14.64191193,Golden Retriever,1
15.84394251,Golden Retriever,1
11.90406115,Golden Retriever,1
13.12240475,Golden Retriever,1
14.14909879,Golden Retriever,1
11.93976728,Golden Retriever,1
14.41478439,Golden Retriever,1
13.6754506,Golden Retriever,1
12.17510837,Golden Retriever Cross (Crossbreed),1
15.00181956,Golden Retriever Cross (Crossbreed),1
10.84725074,Goldendoodle,1
8.618754278,Goldendoodle,1
9.144421629,Gordon Setter,1
6.694045175,Gordon Setter,1
11.89596167,Gordon Setter,1
7.066392882,Gordon Setter,1
9.281200091,Gordon Setter,1
11.26899384,Gordon Setter,1
8.531143053,Gordon Setter,1
11.17590691,Gordon Setter,1
13.8973306,Gordon Setter,1
10.23397217,Gordon Setter,1
11.61658681,Gordon Setter,1
11.19495779,Grand Basset Griffon Vendeen,1
13.01015286,Grand Basset Griffon Vendeen,1
14.56536619,Grand Basset Griffon Vendeen,1
10.93497604,Great Dane,1
2.661076888,Great Dane,1
5.741273101,Great Dane,1
5.957563313,Great Dane,1
7.47980835,Great Dane,1
6.948551221,Great Dane,1
7.509924709,Great Dane,1
8.292835957,Great Dane,1
5.001939311,Great Dane,1
8.16415697,Great Dane,1
11.19221994,Great Dane,1
5.073237509,Great Dane,1
3.413985854,Great Dane,1
11.46874287,Great Dane,1
4.659593885,Great Dane,1
6.841889117,Great Dane,1
7.43315081,Great Dane,1
8.427104723,Great Dane,1
8.700775724,Great Dane,1
9.114191193,Great Dane,1
10.00114077,Great Dane,1
10.31895962,Great Dane,1
11.99167237,Great Dane,1
13.68104038,Great Dane,1
0.602213096,Great Dane,1
1.724731919,Great Dane,1
2.014944102,Great Dane,1
3.112822268,Great Dane,1
3.312799452,Great Dane,1
3.619438741,Great Dane,1
4.416039243,Great Dane,1
4.61590235,Great Dane,1
6.343600274,Great Dane,1
6.907597536,Great Dane,1
7.038900297,Great Dane,1
7.446954141,Great Dane,1
7.978097194,Great Dane,1
7.999885923,Great Dane,1
8.065594342,Great Dane,1
8.273671002,Great Dane,1
8.4406799,Great Dane,1
8.629591604,Great Dane,1
8.895277207,Great Dane,1
9.322267853,Great Dane,1
9.420944559,Great Dane,1
9.826146475,Great Dane,1
10.00004123,Great Dane,1
10.0204198,Great Dane,1
11.0389003,Great Dane,1
9.549509468,Great Dane,1
5.648186174,Great Dane,1
6.307894136,Great Dane,1
6.803445129,Great Dane,1
9.412616929,Great Dane,1
5.415468857,Great Dane,1
6.25039927,Great Dane,1
6.132785763,Great Dane,1
10.29968058,Great Dane,1
9.281314168,Great Dane,1
8.577686516,Great Dane,1
7.572895277,Great Dane,1
10.54608715,Great Dane,1
5.053958476,Great Dane,1
11.26340406,Great Dane,1
11.35922884,Great Dane,1
4.528291125,Great Dane,1
5.776751084,Great Dane,1
9.984941821,Great Dane,1
7.542664841,Great Dane,1
7.942505133,Great Dane,1
11.03751318,Great Dane,1
8.235341091,Great Dane,1
9.048596851,Great Dane,1
8.265457449,Great Dane,1
5.730321697,Great Dane,1
5.193702943,Great Dane,1
3.671457906,Great Dane,1
9.815080995,Great Dane,1
11.84668036,Great Dane,1
9.223819302,Great Dane Cross (Crossbreed),1
10.0752909,Great Dane Cross (Crossbreed),1
5.100501939,Great Dane Cross (Crossbreed),1
7.758955054,Great Dane Cross (Crossbreed),1
5.998631075,Great Dane Cross (Crossbreed),1
7.668605978,Great Dane Cross (Crossbreed),1
9.199064568,Great Dane Cross (Crossbreed),1
9.193588866,Great Dane Cross (Crossbreed),1
6.967830253,Great Dane Cross (Crossbreed),1
9.804129592,Great Dane Cross (Crossbreed),1
10.2587269,Great Dane Cross (Crossbreed),1
10.10540726,Greyhound,1
10.43657312,Greyhound,1
11.80835044,Greyhound,1
4.410677618,Greyhound,1
4.709103354,Greyhound,1
5.002053388,Greyhound,1
7.742527949,Greyhound,1
7.857631759,Greyhound,1
7.219598449,Greyhound,1
11.39767283,Greyhound,1
12.1670089,Greyhound,1
13.50570386,Greyhound,1
12.50091262,Greyhound,1
11.79180926,Greyhound,1
12.31747661,Greyhound,1
12.32032854,Greyhound,1
12.55030801,Greyhound,1
12.6954141,Greyhound,1
13.17442391,Greyhound,1
13.44010951,Greyhound,1
13.51939311,Greyhound,1
13.54677162,Greyhound,1
13.62354552,Greyhound,1
10.82819986,Greyhound,1
5.648072097,Greyhound,1
6.179215149,Greyhound,1
8.45174538,Greyhound,1
8.481747661,Greyhound,1
8.552931782,Greyhound,1
8.58031029,Greyhound,1
8.678986995,Greyhound,1
8.919803787,Greyhound,1
8.930755191,Greyhound,1
9.137536188,Greyhound,1
9.700091262,Greyhound,1
10.06696327,Greyhound,1
10.35717545,Greyhound,1
10.63928816,Greyhound,1
10.65560119,Greyhound,1
11.08270591,Greyhound,1
11.30994752,Greyhound,1
11.79192334,Greyhound,1
11.83013917,Greyhound,1
12.01905088,Greyhound,1
12.04369154,Greyhound,1
12.47900981,Greyhound,1
13.11966689,Greyhound,1
14.00196637,Greyhound,1
8.353068674,Greyhound,1
9.555099247,Greyhound,1
8.919803787,Greyhound,1
9.00752909,Greyhound,1
7.969769564,Greyhound,1
8.517453799,Greyhound,1
9.763175907,Greyhound,1
10.83082364,Greyhound,1
11.12936345,Greyhound,1
11.5892083,Greyhound,1
11.9945243,Greyhound,1
13.33333333,Greyhound,1
7.370294319,Greyhound,1
9.045744924,Greyhound,1
13.44832307,Greyhound,1
7.947980835,Greyhound,1
9.924709103,Greyhound,1
9.998631075,Greyhound,1
10.21754506,Greyhound,1
10.25587497,Greyhound,1
10.93771389,Greyhound,1
10.9650924,Greyhound,1
10.97319188,Greyhound,1
10.97866758,Greyhound,1
11.3948209,Greyhound,1
11.51540041,Greyhound,1
11.55373032,Greyhound,1
11.69883641,Greyhound,1
11.72610084,Greyhound,1
11.77549624,Greyhound,1
11.84919005,Greyhound,1
11.99988592,Greyhound,1
11.99988592,Greyhound,1
12,Greyhound,1
12.00821355,Greyhound,1
12.49828884,Greyhound,1
12.5174538,Greyhound,1
12.57757244,Greyhound,1
12.66803559,Greyhound,1
12.68982432,Greyhound,1
12.69267625,Greyhound,1
12.73921971,Greyhound,1
12.77481177,Greyhound,1
12.86778462,Greyhound,1
12.8733744,Greyhound,1
12.89790098,Greyhound,1
12.93634497,Greyhound,1
12.97729865,Greyhound,1
13.00193931,Greyhound,1
13.01026694,Greyhound,1
13.11419119,Greyhound,1
13.25382158,Greyhound,1
13.42083048,Greyhound,1
13.50308008,Greyhound,1
13.53582021,Greyhound,1
13.63426877,Greyhound,1
13.6644992,Greyhound,1
13.80971937,Greyhound,1
13.8369838,Greyhound,1
13.88352726,Greyhound,1
13.92185718,Greyhound,1
13.94923568,Greyhound,1
14.00958248,Greyhound,1
14.27230208,Greyhound,1
14.6091718,Greyhound,1
14.79249373,Greyhound,1
11.60848734,Greyhound,1
13.24834588,Greyhound,1
8.881473876,Greyhound,1
14.5214465,Greyhound,1
0.821241159,Greyhound,1
2.001368925,Greyhound,1
2.003992699,Greyhound,1
2.108031029,Greyhound,1
2.997946612,Greyhound,1
7.255190509,Greyhound,1
8,Greyhound,1
8.320328542,Greyhound,1
8.489961214,Greyhound,1
8.826716861,Greyhound,1
8.949920146,Greyhound,1
8.993725759,Greyhound,1
9.220967374,Greyhound,1
9.308692676,Greyhound,1
9.47149628,Greyhound,1
9.527606662,Greyhound,1
9.67008898,Greyhound,1
9.941136208,Greyhound,1
10.08350445,Greyhound,1
10.57905544,Greyhound,1
11.00330824,Greyhound,1
11.15115218,Greyhound,1
11.19780972,Greyhound,1
11.27161761,Greyhound,1
11.36208077,Greyhound,1
11.39767283,Greyhound,1
11.44684006,Greyhound,1
11.59194616,Greyhound,1
11.60004563,Greyhound,1
11.63039014,Greyhound,1
11.90417522,Greyhound,1
12.20807666,Greyhound,1
12.32021446,Greyhound,1
12.50365047,Greyhound,1
12.54745608,Greyhound,1
12.55293178,Greyhound,1
12.63506731,Greyhound,1
12.66244581,Greyhound,1
12.68708647,Greyhound,1
12.6899384,Greyhound,1
12.79123888,Greyhound,1
12.82671686,Greyhound,1
12.88147388,Greyhound,1
12.97182295,Greyhound,1
13.00467716,Greyhound,1
13.07312343,Greyhound,1
13.19644079,Greyhound,1
13.30869268,Greyhound,1
13.35238421,Greyhound,1
13.36618754,Greyhound,1
13.52760666,Greyhound,1
13.74937258,Greyhound,1
13.85888661,Greyhound,1
13.99863107,Greyhound,1
14.52977413,Greyhound,1
14.71321013,Greyhound,1
15.41683778,Greyhound,1
7.206023272,Greyhound,1
5.875427789,Greyhound,1
10.45859001,Greyhound,1
12.22165184,Greyhound,1
12.53650468,Greyhound,1
12.70898928,Greyhound,1
12.84861967,Greyhound,1
13.26488706,Greyhound,1
13.80424367,Greyhound,1
16.02190281,Greyhound,1
9.160848734,Greyhound,1
9.94661191,Greyhound,1
10.75701574,Greyhound,1
14.24503765,Greyhound,1
11.25245266,Greyhound,1
11.92048825,Greyhound,1
10.86367785,Greyhound,1
14.00125485,Greyhound,1
10.94855122,Greyhound,1
11.48516997,Greyhound,1
12.63232945,Greyhound,1
12.21617614,Greyhound,1
7.534451289,Greyhound,1
12.82124116,Greyhound,1
10.14636094,Greyhound,1
10.73785079,Greyhound,1
11.28268309,Greyhound,1
11.321013,Greyhound,1
11.95608031,Greyhound,1
12.25188227,Greyhound,1
12.74469541,Greyhound,1
13.57141227,Greyhound,1
10.1764773,Greyhound,1
8.008213552,Greyhound,1
5.790440338,Greyhound,1
11.24697696,Greyhound,1
9.374287018,Greyhound,1
11.67122975,Greyhound,1
12.58730486,Greyhound,1
13.42642026,Greyhound,1
14.26135067,Greyhound,1
12.6131645,Greyhound,1
11.62206251,Greyhound,1
11.71526352,Greyhound,1
13.35238421,Greyhound,1
13.45642254,Greyhound,1
13.85888661,Greyhound,1
8.925279489,Greyhound,1
10.85820214,Greyhound,1
12.72553046,Greyhound,1
13.11692904,Greyhound,1
11.3838695,Greyhound,1
10.19301848,Greyhound,1
11.82740132,Greyhound,1
12.30652521,Greyhound,1
10.18469085,Greyhound,1
12.12308921,Greyhound,1
9.012890714,Greyhound,1
9.76306183,Greyhound,1
11.41946156,Greyhound,1
12.39151266,Greyhound,1
12.49543692,Greyhound,1
12.81587953,Greyhound,1
11.43588866,Greyhound,1
8.82397901,Greyhound,1
8.563883185,Greyhound,1
7.000684463,Greyhound,1
12.21343828,Greyhound,1
13.50844171,Greyhound,1
10.13814739,Greyhound,1
10.77059092,Greyhound,1
11.88763404,Greyhound,1
12.12035136,Greyhound,1
8.561145334,Greyhound,1
12.11498973,Greyhound,1
12.70362765,Greyhound,1
13.77138946,Greyhound,1
11.83835273,Greyhound,1
10.00125485,Greyhound,1
10.27230208,Greyhound,1
11.63848962,Greyhound,1
5.738421173,Greyhound,1
13.71104266,Greyhound,1
13.82877025,Greyhound,1
12.18879763,Greyhound,1
13.70009126,Greyhound,1
9.300479124,Greyhound,1
10.50228154,Greyhound,1
11.31542323,Greyhound,1
11.37565594,Greyhound,1
11.61122519,Greyhound,1
11.61658681,Greyhound,1
11.69050878,Greyhound,1
11.8329911,Greyhound,1
12.00262377,Greyhound,1
12.54471823,Greyhound,1
12.88421173,Greyhound,1
13.00467716,Greyhound,1
13.2238193,Greyhound,1
14.32979694,Greyhound,1
15.11019849,Greyhound,1
9.897216518,Greyhound,1
4.402349989,Greyhound,1
7.5727812,Greyhound,1
12.02190281,Greyhound,1
5.34690851,Greyhound,1
8.328428017,Greyhound,1
9.256673511,Greyhound,1
10.94855122,Greyhound,1
12.54757016,Greyhound,1
6.499543692,Greyhound,1
7.236931642,Greyhound,1
7.644079398,Greyhound,1
8.862422998,Greyhound,1
9.407141227,Greyhound,1
9.475701574,Greyhound,1
11.30447182,Greyhound,1
11.3838695,Greyhound,1
11.90406115,Greyhound,1
11.94786676,Greyhound,1
11.96429386,Greyhound,1
12,Greyhound,1
12.51471595,Greyhound,1
12.59673739,Greyhound,1
12.74458134,Greyhound,1
13.07323751,Greyhound,1
13.08407483,Greyhound,1
13.47284965,Greyhound,1
11.37018024,Greyhound,1
10.53798768,Greyhound,1
9.075861282,Greyhound,1
8.062970568,Greyhound,1
12.17237052,Greyhound,1
2.231234314,Greyhound,1
6.165639973,Greyhound,1
9.064909879,Greyhound,1
13.00741501,Greyhound,1
14.00136893,Greyhound,1
15.23602555,Greyhound,1
10.85625491,Greyhound,1
10.40657084,Greyhound,1
11.26340406,Greyhound,1
11.95334246,Greyhound,1
14.57620351,Greyhound,1
8.019050878,Greyhound,1
9.993155373,Greyhound,1
10.89653206,Greyhound,1
12.80219028,Greyhound,1
13.04300707,Greyhound,1
14.06148757,Greyhound,1
12.73921971,Greyhound,1
4.298311659,Greyhound,1
8.09297285,Greyhound,1
9.891740817,Greyhound,1
11.41398585,Greyhound,1
11.62206251,Greyhound,1
10.96224047,Greyhound,1
6.275154004,Greyhound,1
14.25861282,Greyhound,1
7.882158339,Greyhound,1
12.67339722,Greyhound,1
11.80549852,Greyhound,1
7.841204654,Greyhound,1
12.89790098,Greyhound,1
12.08761123,Greyhound,1
10.41740817,Greyhound,1
13.33048141,Greyhound,1
10.28884326,Greyhound,1
10.55156286,Greyhound,1
14.69119325,Greyhound,1
12.78302533,Greyhound,1
11.76180698,Greyhound,1
9.826032398,Greyhound,1
8.640543007,Greyhound,1
12.70351358,Greyhound,1
11.29899612,Greyhound,1
10.96497833,Greyhound,1
11.17590691,Greyhound,1
12.19712526,Greyhound,1
9.404517454,Greyhound,1
11.10746064,Greyhound,1
12.32306639,Greyhound,1
10.38455396,Greyhound,1
11.55361624,Greyhound,1
10.86652977,Greyhound,1
14.10255533,Greyhound,1
10.00125485,Greyhound,1
13.66461328,Greyhound,1
10.07802875,Greyhound,1
12.13141684,Greyhound,1
11.6440794,Greyhound,1
12.50091262,Greyhound,1
8.897900981,Greyhound,1
13.44832307,Greyhound,1
11.44421629,Greyhound,1
9.941136208,Greyhound,1
10.94033767,Greyhound,1
12.4352042,Greyhound,1
11.65229295,Greyhound,1
13.20180242,Greyhound,1
13.44558522,Greyhound Cross (Crossbreed),1
13.59069131,Greyhound Cross (Crossbreed),1
12.60757472,Greyhound Cross (Crossbreed),1
9.122404746,Greyhound Cross (Crossbreed),1
10.42299795,Greyhound Cross (Crossbreed),1
14.05042209,Greyhound Cross (Crossbreed),1
14.63381246,Greyhound Cross (Crossbreed),1
14.7048825,Greyhound Cross (Crossbreed),1
15.52087611,Greyhound Cross (Crossbreed),1
4.588637919,Greyhound Cross (Crossbreed),1
10.44204883,Greyhound Cross (Crossbreed),1
10.54608715,Greyhound Cross (Crossbreed),1
11.25256674,Greyhound Cross (Crossbreed),1
14.22575861,Greyhound Cross (Crossbreed),1
14.6939311,Greyhound Cross (Crossbreed),1
8.758270591,Greyhound Cross (Crossbreed),1
9.051220625,Greyhound Cross (Crossbreed),1
10.76249144,Greyhound Cross (Crossbreed),1
9.752110427,Greyhound Cross (Crossbreed),1
9.678302533,Greyhound Cross (Crossbreed),1
14.01768195,Greyhound Cross (Crossbreed),1
15.21959845,Greyhound Cross (Crossbreed),1
9.998631075,Greyhound Cross (Crossbreed),1
13.02657997,Greyhound Cross (Crossbreed),1
8.147843943,Greyhound Cross (Crossbreed),1
14.33812457,Greyhound Cross (Crossbreed),1
14.91022131,Greyhound Cross (Crossbreed),1
9.204540269,Greyhound Cross (Crossbreed),1
10.43109742,Greyhound Cross (Crossbreed),1
11.71241159,Greyhound Cross (Crossbreed),1
15.31279945,Greyhound Cross (Crossbreed),1
16.30663929,Greyhound Cross (Crossbreed),1
10.08339037,Greyhound Cross (Crossbreed),1
13.00741501,Greyhound Cross Collie (Crossbreed),1
15.12103582,Greyhound Cross Collie (Crossbreed),1
13.86995209,Griffon,1
12.49543692,Griffon,1
10.7761807,Griffon Cross Chihuahua (Crossbreed),1
9.193588866,Griffon Cross Chihuahua (Crossbreed),1
9.043007073,Griffon Cross Chihuahua (Crossbreed),1
9.207392197,Gs Cross (Crossbreed),1
13.22655715,German Shepherd Cross Collie (Crossbreed),1
13.36344969,German Shepherd Cross Collie (Crossbreed),1
13.26762491,German Shepherd Cross Collie (Crossbreed),1
12.81028976,German Shepherd Cross Collie (Crossbreed),1
11.63301392,German Shepherd Cross Collie (Crossbreed),1
2.116358658,German Shepherd Cross Husky (Crossbreed),1
10.0039927,German Shepherd Cross Sbt (Crossbreed),1
11.57289528,German Shepherd Cross Sbt (Crossbreed),1
11.59206023,German Shepherd Cross Sbt (Crossbreed),1
10.7816564,German Shepherd Cross Sbt (Crossbreed),1
10.64191193,German Shepherd Cross Collie (Crossbreed),1
8.079397673,German Shepherd Cross Collie (Crossbreed),1
10.60631987,German Shepherd Cross Collie (Crossbreed),1
9.721994068,German Shepherd Cross Collie (Crossbreed),1
8.602213096,German Shepherd Cross Collie (Crossbreed),1
13.42356833,Gundog Spaniel,1
8.837782341,Havanese,1
11.99988592,Havanese,1
9.763175907,Havanese,1
7.071754506,Havanese,1
11.01984942,Havanese,1
0.257243897,Hovawart,1
10.81987223,Hungarian Puli,1
13.77401323,Hungarian Puli,1
2.228610541,Hungarian Vizsla,1
2.50513347,Hungarian Vizsla,1
5.73853525,Hungarian Vizsla,1
10.16826375,Hungarian Vizsla,1
7.091033539,Hungarian Vizsla,1
9.69461556,Hungarian Vizsla,1
14.66666667,Hungarian Vizsla,1
13.36881132,Hungarian Vizsla,1
14.05053616,Hungarian Vizsla,1
15.30447182,Hungarian Vizsla,1
5.442733288,Hungarian Vizsla,1
9.434519735,Hungarian Vizsla,1
10.62286105,Hungarian Vizsla,1
12.47627196,Hungarian Vizsla,1
13.4865389,Hungarian Vizsla,1
13.95197353,Hungarian Vizsla,1
14.69678303,Hungarian Vizsla,1
10.62833676,Hungarian Vizsla,1
11.72347707,Hungarian Vizsla,1
15.01425964,Hungarian Vizsla,1
7.082705909,Hungarian Vizsla,1
11.26351814,Hungarian Vizsla,1
10.30515629,Hungarian Vizsla,1
10.57631759,Hungarian Vizsla,1
11.22792608,Hungarian Vizsla,1
8.322952316,Hungarian Vizsla,1
12.02178873,Hungarian Vizsla,1
15.4825462,Hungarian Vizsla,1
10.92117271,Hungarian Vizsla,1
11.03353867,Hungarian Vizsla,1
10.57894136,Hungarian Vizsla,1
12.27652293,Hungarian Vizsla,1
12.93349304,Hungarian Vizsla,1
13.35238421,Hungarian Vizsla,1
14.38455396,Hungarian Vizsla,1
12.00536162,Hungarian Vizsla,1
10.99583064,Hungarian Vizsla,1
12.68708647,Hungarian Vizsla,1
12.6954141,Hungarian Vizsla,1
14.1026694,Hungarian Vizsla,1
4.131416838,Huntaway,1
15.09365731,Huntaway,1
9.998631075,Huski,1
11.87942049,Husky,1
15.03616245,Husky,1
5.106091718,Husky,1
7.003422313,Husky,1
7.246976956,Husky,1
9.442847365,Husky,1
11.27557625,Husky,1
13.63997262,Husky,1
14.65833904,Husky,1
7.508331305,Husky,1
10.18469085,Husky,1
10.83641342,Husky,1
12.16427105,Husky,1
13.24572211,Husky,1
13.37166324,Husky,1
9.264887064,Husky,1
12.18058407,Husky,1
0.167008898,Husky,1
0.604950947,Husky,1
2.034109058,Husky,1
2.258612822,Husky,1
6.006844627,Husky,1
7.052703628,Husky,1
7.12103582,Husky,1
12.0792836,Husky,1
12.70362765,Husky,1
0.668035592,Husky,1
10.38181611,Husky,1
16.46817248,Husky,1
15.96429386,Husky,1
6.540611453,Husky,1
13.99909667,Husky,1
10.73773671,Husky,1
6.255989049,Husky,1
10.42847365,Husky,1
8.049281314,Husky,1
13.66723705,Husky,1
15.12651152,Husky,1
10.83915127,Husky,1
14.00136893,Husky,1
12.82135524,Husky,1
1.456536619,Husky,1
2.173739448,Husky,1
8.837782341,Husky,1
5.001939311,Husky,1
14.00673055,Husky,1
